Time stamp, File name, Build version, Zone tolerance, lambda (nm), P (um), Q (um), Obscuration sigma, NA, Zernikes, Custom mask index, ZP tilt (rad), Azimuthal (deg), CRA (deg), Anamorphic fac, ZPC phase (deg), ZPC apodization, Ap function, ZPC inner rad, ZPC outer rad, Zone bias (nm), File format, Tone reversal, Buttressing, Buttress width, Buttress period, Off-axis centering, WRV blocksize, Multiple patterning N, Multiple patterning i, Layer number, Curl on, Exec string
2019-01-16 16:36:47,Micron_condenser_demo_1_10,ZPGen v2.7, 0.0050,13.5000,10012.5000,10012.5000,0.2000,0.0040,0,0.0000,0.0000,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0050  13.5000  10012.5000  10012.5000  0.2000  0.0040  0  0.0000  0.0000  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 16:37:05,Micron_condenser_demo_1_10,ZPGen v2.7, 0.0050,13.5000,10012.5000,10012.5000,0.2000,0.0200,0,0.0000,0.0000,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0050  13.5000  10012.5000  10012.5000  0.2000  0.0200  0  0.0000  0.0000  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 16:39:07,Micron_condenser_demo_1_10,ZPGen v2.7, 0.0050,13.5000,10012.5000,10012.5000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0050  13.5000  10012.5000  10012.5000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 16:44:56,Micron_condenser_demo_1_10,ZPGen v2.7, 0.1000,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.1000  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 17:07:27,Micron_condenser_demo_1_10,ZPGen v2.7, 0.1000,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.1000  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 17:13:07,Micron_condenser_demo_1_10,ZPGen v2.7, 0.1000,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.1000  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 17:13:28,Micron_condenser_demo_1_10,ZPGen v2.7, 0.2000,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.2000  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 17:13:35,Micron_condenser_demo_1_10,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 18:53:37,Micron_condenser_demo_1_10,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0000,-90.0000,1.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0000  -90.0000  1.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 18:54:54,Micron_condenser_demo_1_10,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0050,0,0.0000,0.0000,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0050  0  0.0000  0.0000  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo_1_10
2019-01-16 19:29:14,Very_Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0100,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,0.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0100  0  0.0000  0.0000  0.0000  0.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  0.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Very_Small_zp
2019-01-16 19:30:36,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  0.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 19:32:00,SHARP_standard,ZPGen v2.7, 0.0050,13.5000,500.0000,450000.0000,0.0000,0.0825,0,0.0000,0.0000,90.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,10.0000,1,0,1,1.0000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0050  13.5000  500.0000  450000.0000  0.0000  0.0825  0  0.0000  0.0000  90.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  10.0000  1  0  1  1.0000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/SHARP_standard
2019-01-16 20:08:51,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:09:09,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,90.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  90.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:09:43,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,90.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  90.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:09:55,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:15:10,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:15:25,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:15:31,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,0.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  0.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:15:55,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,90.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  90.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:16:27,Small_zp,ZPGen v2.7, 0.0100,13.5000,10000000000.0000,500.0000,0.0000,0.0500,0,0.0000,0.0000,135.0000,6.0000,1.0000,0.0000,1.0000,0,0.0000,0.0000,12.0000,1,0,0,0.6000,6.0000,1,1000000,1,1,1,0 ,./src/bin/ZPGen  0.0100  13.5000  10000000000.0000  500.0000  0.0000  0.0500  0  0.0000  0.0000  135.0000  6.0000  1.0000  0.0000  1.0000  0  0.0000  0.0000  12.0000  1  0  0  0.6000  6.0000  1  1000000  1  1  1  0 src/ZPFiles/Small_zp
2019-01-16 20:48:20,Micron_condenser_demo,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0050,0,0.0000,0.0500,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,16.0000,3,0,0,1.0000,6.0000,0,1000000,1,1,1,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0050  0  0.0000  0.0500  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  16.0000  3  0  0  1.0000  6.0000  0  1000000  1  1  1  0 src/ZPFiles/Micron_condenser_demo
2019-01-16 20:52:16,Micron_condenser_demo,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0500,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,16.0000,3,0,0,1.0000,6.0000,0,1000000,1,1,3,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0500  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  16.0000  3  0  0  1.0000  6.0000  0  1000000  1  1  3  0 src/ZPFiles/Micron_condenser_demo
2019-01-16 20:54:30,Micron_condenser_demo,ZPGen v2.7, 0.2500,13.5000,100125.0000,100125.0000,0.2000,0.0100,0,0.0000,0.0500,-90.0000,2.8624,1.0000,0.0000,1.0000,0,0.0000,0.0000,16.0000,3,0,0,1.0000,6.0000,1,1000000,1,1,3,0 ,./src/bin/ZPGen  0.2500  13.5000  100125.0000  100125.0000  0.2000  0.0100  0  0.0000  0.0500  -90.0000  2.8624  1.0000  0.0000  1.0000  0  0.0000  0.0000  16.0000  3  0  0  1.0000  6.0000  1  1000000  1  1  3  0 src/ZPFiles/Micron_condenser_demo
